"Core Project Number","Affiliation","Pub Year","Authors","Country","ISSN","Journal Issue","Journal (Link to PubMed abstract)","Journal Title ABBR","Journal Volume","Language","Page Number","PMC ID","PMID","PUB Date","Title (Link to full-text in PubMed Central)","Related Publications in PubMed","Related Publications in Google Scholar","Articles Citing from PubMed Central","Articles Citing from Google Scholar","Clinical Trials cited","Relative Citation Ratio",
"ZIADK075007"," ","2020","O'Mara, Alana E; Johnson, James W; Linderman, Joyce D; Brychta, Robert J; McGehee, Suzanne; Fletcher, Laura A; Fink, Yael A; Kapuria, Devika; Cassimatis, Thomas M; Kelsey, Nathan; Cero, Cheryl; Sater, Zahraa Abdul; Piccinini, Francesca; Baskin, Alison S; Leitner, Brooks P; Cai, Hongyi; Millo, Corina M; Dieckmann, William; Walter, Mary; Javitt, Norman B; Rotman, Yaron; Walter, Peter J; Ader, Marilyn; Bergman, Richard N; Herscovitch, Peter; Chen, Kong Y; Cypess, Aaron M","United States","1558-8238","5","<a href='https://www.ncbi.nlm.nih.gov/pubmed/31961826'>The Journal of clinical investigation</a>","J Clin Invest","130","eng","2209-2219","7190915","31961826","2020 05 01","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7190915'>Chronic mirabegron treatment increases human brown fat, HDL cholesterol, and insulin sensitivity.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31961826&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/31961826'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7190915&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7190915'>Cited By, Google</a>"," ",16.12
"ZICDK071013"," ","2020","Hrafnkelsdottir, Soffia M; Brychta, Robert J; Rognvaldsdottir, Vaka; Chen, Kong Y; Johannsson, Erlingur; Gudmundsdottir, Sigridur L; Arngrimsson, Sigurbjorn A","United States","2352-7226","5","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32331863'>Sleep health</a>","Sleep Health","6","eng","609-617","7575609","32331863","2020 10","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7575609'>Less screen time and more physical activity is associated with more stable sleep patterns among Icelandic adolescents.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32331863&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32331863'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7575609&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7575609'>Cited By, Google</a>"," ",0.37
"ZIADK025021"," ","2020","Noguchi, Constance Tom","Netherlands","1873-2399"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32950599'>Experimental hematology</a>","Exp Hematol","92","eng","32-42","7738372","32950599","2020 12","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7738372'>Erythropoietin regulates metabolic response in mice via receptor expression in adipose tissue, brain, and bone.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32950599&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32950599'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7738372&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7738372'>Cited By, Google</a>"," ",0.43
"ZIADK075007"," ","2020","Bansal, Rashika; Gubbi, Sriram; Muniyappa, Ranganath","United States","1945-7170"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32603424'>Endocrinology</a>","Endocrinology"," ","eng"," ","7337756","32603424","2020 Jun 30","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7337756'>Metabolic Syndrome and COVID 19: Endocrine-Immune-Vascular Interactions Shapes Clinical Course.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32603424&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32603424'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7337756&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7337756'>Cited By, Google</a>"," ",8.14
"ZIADK075007"," ","2020","Grewal, Shivraj; Gubbi, Sriram; Fosam, Andin; Sedmak, Caroline; Sikder, Shanaz; Talluru, Harsha; Brown, Rebecca J; Muniyappa, Ranganath","United States","2472-1972","1","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32010873'>Journal of the Endocrine Society</a>","J Endocr Soc","4","eng","bvz022","6984783","32010873","2020 Jan 01","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6984783'>Metabolomic Analysis of the Effects of Leptin Replacement Therapy in Patients with Lipodystrophy.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32010873&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32010873'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6984783&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6984783'>Cited By, Google</a>"," ",0.67
"ZIADK013037"," ","2020","Howard, Rebecca; Guo, Juen; Hall, Kevin D","United States","1938-3207"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32766882'>The American journal of clinical nutrition</a>","Am J Clin Nutr"," ","eng"," "," ","32766882","2020 Aug 07","Imprecision nutrition? Different simultaneous continuous glucose monitors provide discordant meal rankings for incremental postprandial glucose in subjects without diabetes.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32766882&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32766882'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," ",1.03
"Z01DK055105"," ","2020","Lee, Ji-Hyeon; Mellado-Gil, Jose Manuel; Bahn, Young Jae; Pathy, Sushrut M; Zhang, Ying E; Rane, Sushil G","England","2041-4889","3","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32170115'>Cell death & disease</a>","Cell Death Dis","11","eng","184","7070087","32170115","2020 Mar 13","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7070087'>Protection from β-cell apoptosis by inhibition of TGF-β/Smad3 signaling.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32170115&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32170115'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7070087&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7070087'>Cited By, Google</a>"," ",2.39
"ZIADK025021"," ","2020","Suresh, Sukanya; Lee, Jeeyoung; Noguchi, Constance T","United States","1530-6860","9","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32671900'>FASEB journal : official publication of the Federation of American Societies for Experimental Biology</a>","FASEB J","34","eng","11685-11697"," ","32671900","2020 Sep","Erythropoietin signaling in osteoblasts is required for normal bone formation and for bone loss during erythropoietin-stimulated erythropoiesis.","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32671900&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32671900'>Related, Google Scholar</a>"," ","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/'>Cited By, Google</a>"," ",1.96
"ZICDK062009"," ","2020","Cook, Sarah A; Comrie, William A; Poli, M Cecilia; Similuk, Morgan; Oler, Andrew J; Faruqi, Aiman J; Kuhns, Douglas B; Yang, Sheng; Vargas-Hernández, Alexander; Carisey, Alexandre F; Fournier, Benjamin; Anderson, D Eric; Price, Susan; Smelkinson, Margery; Abou Chahla, Wadih; Forbes, Lisa R; Mace, Emily M; Cao, Tram N; Coban-Akdemir, Zeynep H; Jhangiani, Shalini N; Muzny, Donna M; Gibbs, Richard A; Lupski, James R; Orange, Jordan S; Cuvelier, Geoffrey D E; Al Hassani, Moza; Al Kaabi, Nawal; Al Yafei, Zain; Jyonouchi, Soma; Raje, Nikita; Caldwell, Jason W; Huang, Yanping; Burkhardt, Janis K; Latour, Sylvain; Chen, Baoyu; ElGhazali, Gehad; Rao, V Koneti; Chinn, Ivan K; Lenardo, Michael J","United States","1095-9203","6500","<a href='https://www.ncbi.nlm.nih.gov/pubmed/32647003'>Science (New York, N.Y.)</a>","Science","369","eng","202-207","8383235","32647003","2020 07 10","<a href='https://www.ncbi.nlm.nih.gov/pubmed/8383235'>HEM1 deficiency disrupts mTORC2 and F-actin control in inherited immunodysregulatory disease.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32647003&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/32647003'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=8383235&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/8383235'>Cited By, Google</a>"," ",3.18
"ZIADK013022"," ","2020","Shea, Katriona; Borchering, Rebecca K; Probert, William J M; Howerton, Emily; Bogich, Tiffany L; Li, Shouli; van Panhuis, Willem G; Viboud, Cecile; Aguás, Ricardo; Belov, Artur; Bhargava, Sanjana H; Cavany, Sean; Chang, Joshua C; Chen, Cynthia; Chen, Jinghui; Chen, Shi; Chen, YangQuan; Childs, Lauren M; Chow, Carson C; Crooker, Isabel; Del Valle, Sara Y; España, Guido; Fairchild, Geoffrey; Gerkin, Richard C; Germann, Timothy C; Gu, Quanquan; Guan, Xiangyang; Guo, Lihong; Hart, Gregory R; Hladish, Thomas J; Hupert, Nathaniel; Janies, Daniel; Kerr, Cliff C; Klein, Daniel J; Klein, Eili; Lin, Gary; Manore, Carrie; Meyers, Lauren Ancel; Mittler, John; Mu, Kunpeng; Núñez, Rafael C; Oidtman, Rachel; Pasco, Remy; Piontti, Ana Pastore Y; Paul, Rajib; Pearson, Carl A B; Perdomo, Dianela R; Perkins, T Alex; Pierce, Kelly; Pillai, Alexander N; Rael, Rosalyn Cherie; Rosenfeld, Katherine; Ross, Chrysm Watson; Spencer, Julie A; Stoltzfus, Arlin B; Toh, Kok Ben; Vattikuti, Shashaank; Vespignani, Alessandro; Wang, Lingxiao; White, Lisa; Xu, Pan; Yang, Yupeng; Yogurtcu, Osman N; Zhang, Weitong; Zhao, Yanting; Zou, Difan; Ferrari, Matthew; Pannell, David; Tildesley, Michael; Seifarth, Jack; Johnson, Elyse; Biggerstaff, Matthew; Johansson, Michael; Slayton, Rachel B; Levander, John; Stazer, Jeff; Salerno, Jessica; Runge, Michael C","United States"," "," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/33173914'>medRxiv : the preprint server for health sciences</a>","medRxiv"," ","eng"," ","7654910","33173914","2020 Nov 05","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7654910'>COVID-19 reopening strategies at the county level in the face of uncertainty: Multiple Models for Outbreak Decision Support.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33173914&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/33173914'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7654910&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7654910'>Cited By, Google</a>"," ",1.68
"ZIADK047052"," ","2019","Lee, Ho Lim; Waldman, Meryl A; Auh, Sungyoung; Balow, James E; Cochran, Elaine K; Gorden, Phillip; Brown, Rebecca J","United States","1945-7197"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/30990519'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab"," ","eng"," ","6688455","30990519","2019 Apr 16","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6688455'>Effects of metreleptin on proteinuria in patients with lipodystrophy.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=30990519&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/30990519'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6688455&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6688455'>Cited By, Google</a>"," ",0.7
"ZIADK047052"," ","2019","Oral, Elif A; Gorden, Phillip; Cochran, Elaine; Araújo-Vilar, David; Savage, David B; Long, Alison; Fine, Gregory; Salinardi, Taylor; Brown, Rebecca J","United States","1559-0100","3","<a href='https://www.ncbi.nlm.nih.gov/pubmed/30805888'>Endocrine</a>","Endocrine","64","eng","500-511","7340120","30805888","2019 06","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7340120'>Long-term effectiveness and safety of metreleptin in the treatment of patients with partial lipodystrophy.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=30805888&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/30805888'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7340120&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7340120'>Cited By, Google</a>"," ",3.31
"ZIADK075071"," ","2019","Golden, Sherita H; Yajnik, Chittaranjan; Phatak, Sanat; Hanson, Robert L; Knowler, William C","Germany","1432-0428","10","<a href='https://www.ncbi.nlm.nih.gov/pubmed/31451876'>Diabetologia</a>","Diabetologia","62","eng","1751-1760","7181870","31451876","2019 10","<a href='https://www.ncbi.nlm.nih.gov/pubmed/7181870'>Racial/ethnic differences in the burden of type 2 diabetes over the life course: a focus on the USA and India.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31451876&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/31451876'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=7181870&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/7181870'>Cited By, Google</a>"," ",1.63
"ZIADK075071"," ","2019","Olaiya, Muideen T; Hanson, Robert L; Kavena, Karen G; Sinha, Madhumita; Clary, Dawn; Horton, Mark B; Nelson, Robert G; Knowler, William C","Ireland","1872-8227"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/30922942'>Diabetes research and clinical practice</a>","Diabetes Res Clin Pract","151","eng","1-10","6544471","30922942","2019 May","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6544471'>Use of graded Semmes Weinstein monofilament testing for ascertaining peripheral neuropathy in people with and without diabetes.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=30922942&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/30922942'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6544471&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6544471'>Cited By, Google</a>"," ",0.55
"ZIADK025061"," ","2019","Suresh, Sukanya; de Castro, Luis Fernandez; Dey, Soumyadeep; Robey, Pamela G; Noguchi, Constance Tom","China","2095-4700"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/31666996'>Bone research</a>","Bone Res","7","eng","21","6804931","31666996","2019","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6804931'>Erythropoietin modulates bone marrow stromal cell differentiation.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31666996&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/31666996'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6804931&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6804931'>Cited By, Google</a>"," ",1.95
"ZIADK060103"," ","2019","Abramowitz, Lara K; Harly, Christelle; Das, Arundhoti; Bhandoola, Avinash; Hanover, John A","England","2045-2322","1","<a href='https://www.ncbi.nlm.nih.gov/pubmed/31467334'>Scientific reports</a>","Sci Rep","9","eng","12569","6715813","31467334","2019 08 29","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6715813'>Blocked O-GlcNAc cycling disrupts mouse hematopoeitic stem cell maintenance and early T cell development.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31467334&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/31467334'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6715813&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6715813'>Cited By, Google</a>"," ",1.17
"ZIADK047052"," ","2019","Akinci, Baris; Oral, Elif A; Neidert, Adam; Rus, Diana; Cheng, Wendy Y; Thompson-Leduc, Philippe; Cheung, Hoi Ching; Bradt, Pamela; Foss de Freitas, Maria Cristina; Montenegro, Renan Magalhães; Fernandes, Virginia Oliveira; Cochran, Elaine; Brown, Rebecca J","United States","1945-7197"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/31314093'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab"," ","eng"," ","6760298","31314093","2019 Jul 17","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6760298'>Comorbidities and Survival in Patients with Lipodystrophy: An International Chart Review Study.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31314093&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/31314093'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6760298&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6760298'>Cited By, Google</a>"," ",1.56
"ZIDDK070013"," ","2019","Lee, Ho Lim; Waldman, Meryl A; Auh, Sungyoung; Balow, James E; Cochran, Elaine K; Gorden, Phillip; Brown, Rebecca J","United States","1945-7197"," ","<a href='https://www.ncbi.nlm.nih.gov/pubmed/30990519'>The Journal of clinical endocrinology and metabolism</a>","J Clin Endocrinol Metab"," ","eng"," ","6688455","30990519","2019 Apr 16","<a href='https://www.ncbi.nlm.nih.gov/pubmed/6688455'>Effects of metreleptin on proteinuria in patients with lipodystrophy.</a>","<a href='https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=30990519&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://www.ncbi.nlm.nih.gov/pubmed/30990519'>Related, Google Scholar</a>","<a href='https://www.pubmedcentral.nih.gov/tocrender.fcgi?artid=6688455&action=cited'>Cited By, PMC</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://www.ncbi.nlm.nih.gov/pubmed/6688455'>Cited By, Google</a>"," ",0.7
